Year,Team,Conf,Seed,Wins,Won_ConfT,Round_32,Sweet_16,Elite_8,Final_4,Champ_Game,Won_Natty,AdjO,AdjD,AdjEM,BARTHAG,EFG%,EFG%D,FT%,FTR,FTRD,TOV%,TOV%D,TOV%_Diff,OREB%,DREB%,2PT%,2PTR,2PT%D,2PTRD,3PT%,3PTR,3PT%D,3PTRD,AST%,Height,Experience,Talent,AdjT,W,Elite_SOS,WAB
2011,Texas A&M,B12,7,0,0,0,0,0,0,0,0,109.943,94.5593,15.3838,0.818,0.496,0.465,0.704,0.476,0.367,0.203,0.207,0.004,0.379,0.703,0.491,0.693,0.459,0.67,0.337,0.307,0.318,0.33,0.583,79.8,1.859,69.642,61.4192,23,25.412,2.4
2011,UAB,CUSA,12,0,0,0,0,0,0,0,0,108.63,96.1119,12.5184,0.799,0.508,0.456,0.719,0.302,0.325,0.19,0.192,0.002,0.338,0.691,0.509,0.598,0.452,0.702,0.337,0.402,0.31,0.298,0.556,80.653,1.605,32.272,62.1202,22,18.86,-0.2
2011,UC Santa Barbara,BW,15,0,0,0,0,0,0,0,0,103.503,99.4018,4.10161,0.582,0.519,0.468,0.765,0.372,0.426,0.217,0.201,-0.016,0.284,0.681,0.498,0.633,0.423,0.647,0.370,0.367,0.366,0.353,0.605,80.476,2.161,12.559,64.4276,16,15.425,-6.8
2011,UCLA,P10,7,1,0,1,0,0,0,0,0,107.561,93.8189,13.7419,0.827,0.504,0.459,0.683,0.428,0.33,0.221,0.179,-0.042,0.36,0.686,0.509,0.707,0.441,0.747,0.329,0.293,0.342,0.253,0.596,80.891,1.198,77.947,65.5545,22,26.572,1.4
2011,UNC Asheville,BSth,16,0,0,0,0,0,0,0,0,101.432,99.0391,2.393,0.483,0.492,0.477,0.7,0.418,0.396,0.214,0.243,0.029,0.321,0.642,0.491,0.738,0.461,0.671,0.329,0.262,0.34,0.329,0.555,77.966,1.789,3.853,67.7991,16,12.978,-8.1
2011,UNLV,MWC,8,0,0,0,0,0,0,0,0,110.321,91.5518,18.7696,0.898,0.51,0.454,0.69,0.392,0.399,0.187,0.24,0.053,0.335,0.681,0.516,0.7,0.438,0.667,0.331,0.3,0.324,0.333,0.605,80.565,1.792,60.906,66.9325,24,25.625,2.8
2011,USC,P10,11,0,0,0,0,0,0,0,0,108.303,93.9363,14.3669,0.837,0.501,0.464,0.653,0.347,0.364,0.176,0.185,0.009,0.302,0.719,0.485,0.683,0.447,0.688,0.357,0.317,0.333,0.312,0.499,81.509,1.87,60.319,62.1879,19,28.034,-1.6
2011,Utah St.,WAC,12,0,0,0,0,0,0,0,0,110.413,90.2135,20.1997,0.895,0.522,0.433,0.736,0.434,0.34,0.184,0.189,0.005,0.342,0.743,0.515,0.688,0.424,0.666,0.358,0.312,0.3,0.334,0.594,79.483,2.597,21.428,62.8424,29,14.937,3.7
2011,UTSA,Slnd,16,0,0,0,0,0,0,0,0,101.474,106.668,-5.19344,0.398,0.494,0.488,0.72,0.416,0.378,0.196,0.199,0.003,0.299,0.666,0.466,0.641,0.479,0.61,0.363,0.359,0.336,0.39,0.536,79.07,1.46,11.623,67.0401,16,8.721,-9.2
2011,Vanderbilt,SEC,5,0,0,0,0,0,0,0,0,115.206,97.7687,17.437,0.879,0.528,0.457,0.747,0.45,0.282,0.191,0.178,-0.013,0.328,0.678,0.511,0.615,0.457,0.689,0.370,0.385,0.306,0.311,0.536,80.559,1.54,81.31,66.882,23,26.811,1.8
2011,VCU,CAA,11,4,0,1,1,1,1,0,0,109.563,100.813,8.74997,0.711,0.509,0.504,0.719,0.37,0.34,0.175,0.225,0.05,0.316,0.636,0.488,0.592,0.492,0.709,0.359,0.408,0.355,0.291,0.585,80.236,2.142,50.027,65.9737,23,18.893,-2
2011,Villanova,BE,9,0,0,0,0,0,0,0,0,114.746,96.4465,18.299,0.885,0.497,0.464,0.758,0.426,0.362,0.181,0.183,0.002,0.36,0.698,0.484,0.671,0.453,0.637,0.349,0.329,0.321,0.363,0.566,80.74,1.918,91.766,65.5804,21,29.148,1.5
2011,Washington,P10,7,1,1,1,0,0,0,0,0,116.488,94.2736,22.2141,0.919,0.539,0.461,0.667,0.325,0.445,0.17,0.205,0.035,0.38,0.682,0.529,0.632,0.452,0.719,0.371,0.368,0.322,0.281,0.565,80.806,1.918,72.558,70.7555,23,26.105,1.9
2011,West Virginia,BE,5,1,0,1,0,0,0,0,0,113.313,93.145,20.1684,0.903,0.484,0.456,0.706,0.407,0.354,0.189,0.189,0,0.405,0.644,0.474,0.663,0.465,0.678,0.335,0.337,0.291,0.322,0.636,79.846,2.351,51.905,62.7344,20,34.766,3.1
2011,Wisconsin,B10,4,2,0,1,1,0,0,0,0,121.946,96.348,25.5977,0.942,0.52,0.483,0.824,0.28,0.314,0.128,0.168,0.04,0.342,0.73,0.495,0.595,0.451,0.713,0.371,0.405,0.375,0.287,0.551,80.647,1.978,66.994,56.891,23,34.801,5.9
2011,Wofford,SC,14,0,0,0,0,0,0,0,0,111.911,104.341,7.57016,0.699,0.533,0.5,0.691,0.42,0.416,0.18,0.204,0.024,0.346,0.673,0.505,0.736,0.488,0.7,0.407,0.264,0.351,0.3,0.552,78.195,2.647,8.499,63.4771,21,16.242,-4.6
2011,Xavier,A10,6,0,0,0,0,0,0,0,0,112.808,96.2683,16.5395,0.84,0.515,0.462,0.748,0.449,0.348,0.18,0.188,0.008,0.324,0.721,0.521,0.689,0.438,0.646,0.333,0.311,0.338,0.354,0.541,81.609,2.048,69.842,64.8622,24,21.915,2.4
2010,Arkansas Pine Bluff,SWAC,16,0,0,0,0,0,0,0,0,91.8221,99.7369,-7.91476,0.3,0.45,0.46,0.662,0.486,0.553,0.245,0.206,-0.039,0.358,0.734,0.45,0.743,0.444,0.693,0.302,0.257,0.331,0.307,0.574,79.056,2.365,0.2,64.9785,16,18.903,-8
2010,Baylor,B12,3,3,0,1,1,1,0,0,0,118.384,94.9837,23.4007,0.921,0.546,0.446,0.733,0.373,0.347,0.206,0.178,-0.028,0.383,0.67,0.531,0.675,0.415,0.661,0.386,0.325,0.338,0.339,0.504,82.395,1.704,62.004,64.0252,24,33.152,5.6
2010,Butler,Horz,5,5,0,1,1,1,1,1,0,110.745,90.7154,20.0295,0.895,0.52,0.463,0.748,0.477,0.358,0.192,0.211,0.019,0.312,0.729,0.525,0.606,0.463,0.683,0.342,0.394,0.309,0.317,0.564,79.89,1.671,31.589,63.243,28,20.638,4.5
2010,BYU,MWC,7,1,0,1,0,0,0,0,0,117.315,92.8309,24.4842,0.934,0.551,0.463,0.786,0.382,0.364,0.159,0.22,0.061,0.31,0.73,0.515,0.668,0.444,0.686,0.416,0.332,0.336,0.314,0.556,80.071,1.561,27.091,70.9239,28,21.607,4
2010,California,P10,8,1,0,1,0,0,0,0,0,119.968,97.7354,22.2322,0.919,0.534,0.483,0.757,0.352,0.34,0.175,0.189,0.014,0.352,0.693,0.523,0.698,0.484,0.69,0.373,0.302,0.321,0.31,0.518,79.977,2.356,54.719,67.121,23,28.292,1.7
2010,Clemson,ACC,7,0,0,0,0,0,0,0,0,109.94,90.3071,19.633,0.912,0.51,0.461,0.659,0.353,0.349,0.212,0.25,0.038,0.362,0.664,0.512,0.666,0.468,0.716,0.336,0.334,0.294,0.284,0.533,79.585,1.583,61.661,67.2015,21,30.403,1.5
2010,Cornell,Ivy,12,2,0,1,1,0,0,0,0,115.443,101.891,13.552,0.803,0.564,0.476,0.732,0.289,0.389,0.185,0.209,0.024,0.32,0.703,0.503,0.601,0.452,0.689,0.437,0.399,0.353,0.311,0.607,80.837,2.416,1.23,63.4422,25,16.574,1.9
2010,Duke,ACC,1,6,1,1,1,1,1,1,1,119.296,87.7467,31.5489,0.97,0.503,0.439,0.763,0.379,0.345,0.164,0.219,0.055,0.404,0.675,0.468,0.672,0.444,0.753,0.382,0.328,0.282,0.247,0.526,82.023,2.027,88.055,64.9637,29,31.735,8.4
2010,East Tennessee St.,ASun,16,0,0,0,0,0,0,0,0,100.3,97.8928,2.40771,0.532,0.48,0.481,0.662,0.4,0.393,0.212,0.242,0.03,0.351,0.662,0.483,0.711,0.476,0.593,0.314,0.289,0.326,0.407,0.444,78.298,1.558,16.46,66.1025,19,13.94,-8.1
2010,Florida,SEC,10,0,0,0,0,0,0,0,0,112.433,97.4388,14.9939,0.845,0.494,0.481,0.702,0.338,0.269,0.183,0.206,0.023,0.367,0.67,0.505,0.68,0.481,0.671,0.313,0.32,0.321,0.329,0.542,81.117,1.486,89.841,63.5599,21,29.304,0
2010,Florida St.,ACC,9,0,0,0,0,0,0,0,0,104.941,86.3361,18.605,0.898,0.509,0.432,0.646,0.388,0.339,0.247,0.237,-0.01,0.386,0.674,0.511,0.68,0.399,0.644,0.336,0.32,0.328,0.356,0.566,82.465,1.262,83.764,64.8904,22,31.177,2.8
2010,Georgetown,BE,3,0,0,0,0,0,0,0,0,116.551,92.2687,24.2828,0.922,0.556,0.467,0.712,0.372,0.33,0.208,0.198,-0.01,0.328,0.678,0.546,0.7,0.456,0.66,0.388,0.3,0.326,0.34,0.584,81.613,1.295,87.834,65.0947,23,35.728,4.3
2010,Georgia Tech,ACC,10,1,0,1,0,0,0,0,0,108.997,90.9613,18.0357,0.893,0.506,0.437,0.642,0.374,0.347,0.231,0.213,-0.018,0.383,0.657,0.489,0.717,0.42,0.649,0.367,0.283,0.312,0.351,0.523,80.907,1.267,83.706,67.9549,21,33.163,1.3
2010,Gonzaga,WCC,8,1,0,1,0,0,0,0,0,112.378,95.585,16.7934,0.875,0.544,0.464,0.666,0.493,0.339,0.186,0.183,-0.003,0.324,0.714,0.542,0.722,0.446,0.678,0.365,0.278,0.334,0.322,0.501,82.217,1.25,51.509,67.0743,25,22.1,2.5
2010,Houston,CUSA,13,0,0,0,0,0,0,0,0,111.84,102.537,9.30246,0.736,0.481,0.513,0.71,0.333,0.397,0.125,0.234,0.109,0.308,0.617,0.452,0.645,0.515,0.703,0.356,0.355,0.337,0.297,0.456,79.333,1.998,23.414,70.8516,18,20.266,-6.4
2010,Kansas,B12,1,1,1,1,0,0,0,0,0,119.854,87.3419,32.5121,0.97,0.551,0.43,0.701,0.424,0.312,0.185,0.202,0.017,0.382,0.683,0.523,0.696,0.4,0.681,0.409,0.304,0.33,0.319,0.6,81.169,1.425,85.29,66.6569,32,33.083,11.7
2010,Kansas St.,B12,2,3,0,1,1,1,0,0,0,115.425,90.4885,24.9367,0.946,0.506,0.469,0.665,0.521,0.473,0.202,0.236,0.034,0.41,0.668,0.492,0.678,0.456,0.702,0.357,0.322,0.331,0.298,0.557,80.729,1.717,43.295,69.501,25,35.3,6.8
2010,Kentucky,SEC,1,3,1,1,1,1,0,0,0,114.384,89.4743,24.9097,0.945,0.53,0.435,0.679,0.435,0.277,0.205,0.199,-0.006,0.408,0.68,0.538,0.701,0.414,0.661,0.341,0.299,0.317,0.339,0.526,81.805,0.851,90.246,67.5908,32,24.373,8.6
2010,Lehigh,Pat,16,0,0,0,0,0,0,0,0,104.907,106.362,-1.45422,0.44,0.516,0.482,0.716,0.434,0.315,0.185,0.194,0.009,0.297,0.709,0.48,0.703,0.464,0.65,0.400,0.297,0.344,0.35,0.592,79.488,1.651,10.619,68.4313,22,7.914,-6.8
2010,Louisville,BE,9,0,0,0,0,0,0,0,0,115.013,97.1787,17.834,0.868,0.515,0.482,0.703,0.364,0.409,0.199,0.223,0.024,0.397,0.628,0.519,0.601,0.466,0.677,0.339,0.399,0.343,0.323,0.586,80.572,1.649,78.786,65.9182,20,30.501,-0.1
2010,Marquette,BE,6,0,0,0,0,0,0,0,0,114.599,94.1043,20.4947,0.901,0.525,0.493,0.74,0.351,0.295,0.158,0.221,0.063,0.314,0.669,0.479,0.649,0.5,0.71,0.406,0.351,0.317,0.29,0.6,78.144,2.201,17.888,61.8892,22,31.568,1.8
2010,Maryland,ACC,4,1,0,1,0,0,0,0,0,117.599,94.8962,22.7026,0.914,0.519,0.443,0.723,0.339,0.29,0.167,0.215,0.048,0.353,0.629,0.499,0.755,0.417,0.682,0.388,0.245,0.332,0.318,0.561,79.984,2.003,75.457,68.1243,22,30.926,3.3
2010,Michigan St.,B10,5,4,0,1,1,1,1,0,0,112.268,91.9702,20.2975,0.901,0.515,0.465,0.681,0.362,0.299,0.21,0.194,-0.016,0.405,0.716,0.521,0.748,0.453,0.628,0.333,0.252,0.325,0.372,0.62,79.708,1.634,87.758,65.5206,24,28.984,3.5
2010,Minnesota,B10,11,0,0,0,0,0,0,0,0,112.547,93.7989,18.7481,0.902,0.537,0.467,0.702,0.343,0.329,0.191,0.216,0.025,0.334,0.68,0.505,0.687,0.44,0.62,0.404,0.313,0.34,0.38,0.637,80.995,1.739,60.317,65.3869,21,30.379,-0.3
2010,Missouri,B12,10,1,0,1,0,0,0,0,0,110.105,90.4261,19.6787,0.912,0.503,0.456,0.728,0.335,0.387,0.181,0.273,0.092,0.348,0.621,0.477,0.666,0.453,0.694,0.371,0.334,0.308,0.306,0.557,80.341,1.738,48.074,68.6097,22,29.614,1.6
2010,Montana,BSky,14,0,0,0,0,0,0,0,0,106.707,98.1992,8.50753,0.611,0.545,0.477,0.722,0.373,0.386,0.191,0.198,0.007,0.3,0.703,0.52,0.679,0.446,0.699,0.398,0.321,0.365,0.301,0.484,81.22,2.025,21.883,61.6822,20,11.471,-4.6
2010,Morgan St.,MEAC,15,0,0,0,0,0,0,0,0,105.657,103.75,1.90682,0.511,0.479,0.465,0.703,0.442,0.429,0.191,0.203,0.012,0.401,0.654,0.468,0.725,0.456,0.741,0.338,0.275,0.327,0.259,0.486,79.726,1.776,0.2,68.151,27,11.49,-3.9
2010,Murray St.,OVC,13,1,0,1,0,0,0,0,0,108.952,94.3666,14.5856,0.791,0.555,0.439,0.703,0.429,0.34,0.214,0.244,0.03,0.391,0.667,0.554,0.687,0.409,0.706,0.372,0.313,0.34,0.294,0.567,78.992,1.736,12.64,65.5723,28,9.836,0
2010,New Mexico,MWC,3,1,0,1,0,0,0,0,0,114.142,96.7568,17.3849,0.876,0.51,0.494,0.677,0.456,0.356,0.164,0.203,0.039,0.358,0.732,0.479,0.631,0.491,0.597,0.375,0.369,0.331,0.403,0.567,79.656,1.508,49.461,67.1887,29,21.234,4.9
2010,New Mexico St.,WAC,12,0,0,0,0,0,0,0,0,111.342,105.22,6.12172,0.598,0.534,0.513,0.701,0.38,0.312,0.179,0.186,0.007,0.297,0.659,0.517,0.613,0.501,0.655,0.374,0.387,0.357,0.345,0.534,79.225,1.708,19.361,70.1148,21,21.528,-2.3
2010,North Texas,SB,15,0,0,0,0,0,0,0,0,102.939,103.298,-0.35881,0.458,0.509,0.475,0.718,0.528,0.327,0.211,0.183,-0.028,0.322,0.701,0.515,0.697,0.47,0.743,0.331,0.303,0.327,0.257,0.496,79.416,1.925,20.119,67.1128,22,10.93,-3.9
2010,Northern Iowa,MVC,9,2,0,1,1,0,0,0,0,108.029,89.7638,18.2648,0.886,0.497,0.462,0.754,0.364,0.285,0.177,0.206,0.029,0.307,0.741,0.477,0.626,0.443,0.646,0.353,0.374,0.332,0.354,0.496,80.616,1.964,12.129,58.576,28,18.366,3.7
2010,Notre Dame,BE,6,0,0,0,0,0,0,0,0,119.809,101.439,18.3693,0.88,0.541,0.494,0.723,0.391,0.279,0.159,0.16,0.001,0.345,0.695,0.515,0.658,0.477,0.666,0.394,0.342,0.351,0.334,0.639,80,2.332,57.766,62.3372,23,27.053,0.5
2010,Oakland,Sum,14,0,0,0,0,0,0,0,0,107.635,103.917,3.71824,0.585,0.494,0.501,0.715,0.406,0.315,0.196,0.183,-0.013,0.372,0.688,0.5,0.691,0.497,0.737,0.320,0.309,0.339,0.263,0.493,80.762,1.964,15.114,68.5659,24,18.062,-1.1
2010,Ohio,MAC,14,1,0,1,0,0,0,0,0,105.808,98.4546,7.35379,0.652,0.489,0.46,0.733,0.408,0.36,0.181,0.214,0.033,0.311,0.661,0.463,0.648,0.462,0.666,0.358,0.352,0.304,0.334,0.575,80.311,1.364,24.434,68.1933,20,13.908,-7.8
2010,Ohio St.,B10,2,2,1,1,1,0,0,0,0,117.429,91.9581,25.4713,0.94,0.564,0.474,0.689,0.357,0.268,0.173,0.217,0.044,0.294,0.715,0.555,0.651,0.45,0.632,0.388,0.349,0.343,0.368,0.548,79.477,1.975,77.427,64.023,27,30.606,5.7
2010,Oklahoma St.,B12,7,0,0,0,0,0,0,0,0,111.497,94.9637,16.5333,0.893,0.523,0.482,0.715,0.367,0.367,0.184,0.193,0.009,0.295,0.724,0.52,0.581,0.448,0.655,0.352,0.419,0.364,0.345,0.491,78.633,1.456,59.468,66.2045,22,30.206,1.8
2010,Old Dominion,CAA,11,1,0,1,0,0,0,0,0,107.842,90.1999,17.6423,0.882,0.489,0.453,0.645,0.302,0.305,0.202,0.225,0.023,0.428,0.704,0.494,0.746,0.454,0.654,0.316,0.254,0.3,0.346,0.6,80.141,1.96,4.171,62.4677,26,20.316,0.6
2010,Pittsburgh,BE,3,1,0,1,0,0,0,0,0,111.307,92.5315,18.7753,0.883,0.496,0.445,0.695,0.426,0.328,0.195,0.169,-0.026,0.373,0.684,0.488,0.707,0.436,0.712,0.343,0.293,0.313,0.288,0.671,79.618,1.44,68.381,60.3262,24,29.605,3.6
2010,Purdue,B10,4,2,0,1,1,0,0,0,0,110.762,88.1665,22.5959,0.933,0.494,0.454,0.726,0.398,0.374,0.163,0.238,0.075,0.307,0.686,0.501,0.697,0.422,0.713,0.319,0.303,0.357,0.287,0.565,80.088,1.783,73.138,65.4793,27,29.198,6.6
2010,Richmond,A10,7,0,0,0,0,0,0,0,0,108.108,92.8809,15.2274,0.845,0.51,0.438,0.697,0.326,0.358,0.169,0.228,0.059,0.267,0.648,0.5,0.639,0.435,0.689,0.351,0.361,0.297,0.311,0.514,80.887,2.066,22.243,62.1031,26,24.758,2.6
2010,Robert Morris,NEC,15,0,0,0,0,0,0,0,0,99.6218,101.452,-1.83054,0.426,0.49,0.47,0.661,0.459,0.469,0.217,0.232,0.015,0.345,0.675,0.467,0.71,0.462,0.619,0.365,0.29,0.323,0.381,0.536,79.428,1.814,7.912,65.7182,23,10.542,-6.5
2010,Saint Mary's,WCC,10,2,0,1,1,0,0,0,0,116.442,97.0364,19.4058,0.875,0.557,0.458,0.765,0.321,0.314,0.17,0.163,-0.007,0.339,0.691,0.523,0.644,0.467,0.775,0.411,0.356,0.283,0.225,0.585,82.177,1.478,22.783,66.3664,25,17.876,1.9
2010,Sam Houston St.,Slnd,14,0,0,0,0,0,0,0,0,110.763,103.694,7.06873,0.692,0.543,0.503,0.709,0.395,0.417,0.189,0.211,0.022,0.344,0.696,0.521,0.602,0.502,0.667,0.385,0.398,0.336,0.333,0.72,78.112,2.309,2.044,68.6965,21,12.73,-2.5
2010,San Diego St.,MWC,11,0,0,0,0,0,0,0,0,111.49,94.1721,17.3175,0.849,0.52,0.469,0.614,0.41,0.315,0.21,0.207,-0.003,0.402,0.682,0.536,0.693,0.434,0.657,0.323,0.307,0.358,0.343,0.52,80.348,1.438,48.75,62.9348,23,24.05,1.3
2010,Siena,MAAC,13,0,0,0,0,0,0,0,0,109.569,95.6534,13.9156,0.804,0.498,0.479,0.67,0.392,0.21,0.174,0.217,0.043,0.356,0.701,0.503,0.754,0.472,0.686,0.323,0.246,0.329,0.314,0.526,79.377,2.178,13.214,68.3596,27,16.852,0.9
2010,Syracuse,BE,1,2,0,1,1,0,0,0,0,118.167,90.5783,27.5886,0.953,0.573,0.461,0.671,0.374,0.253,0.211,0.227,0.016,0.372,0.65,0.572,0.701,0.459,0.596,0.385,0.299,0.31,0.404,0.644,80.458,1.804,56.087,68.6909,28,28.835,7.5
2010,Temple,A10,5,0,0,0,0,0,0,0,0,107.306,86.2797,21.0266,0.912,0.489,0.424,0.689,0.277,0.266,0.168,0.181,0.013,0.325,0.724,0.48,0.689,0.425,0.678,0.338,0.311,0.281,0.322,0.609,80.461,1.792,31.121,59.9751,29,23.817,5.3
2010,Tennessee,SEC,6,3,0,1,1,1,0,0,0,106.604,89.2115,17.3928,0.883,0.502,0.449,0.669,0.36,0.409,0.187,0.237,0.05,0.325,0.682,0.517,0.683,0.455,0.62,0.313,0.317,0.293,0.38,0.533,80.462,1.941,51.85,67.6684,25,29.253,3.9
2010,Texas,B12,8,0,0,0,0,0,0,0,0,113.444,92.8117,20.6323,0.917,0.513,0.448,0.634,0.404,0.353,0.187,0.203,0.016,0.396,0.684,0.512,0.741,0.435,0.715,0.345,0.259,0.321,0.285,0.488,79.647,1.575,85.262,71.1683,24,31.848,3.9
2010,Texas A&M,B12,5,1,0,1,0,0,0,0,0,112.093,91.9447,20.1487,0.901,0.498,0.469,0.663,0.499,0.374,0.184,0.209,0.025,0.339,0.695,0.494,0.655,0.45,0.664,0.336,0.345,0.339,0.336,0.508,79.988,1.698,77.137,64.0152,22,35.891,4.4
2010,UC Santa Barbara,BW,15,0,0,0,0,0,0,0,0,100.038,97.6604,2.37748,0.579,0.513,0.479,0.682,0.469,0.395,0.228,0.223,-0.005,0.275,0.673,0.482,0.639,0.493,0.601,0.378,0.361,0.305,0.399,0.611,80.102,1.468,8.349,66.0756,19,13.504,-4.1
2010,UNLV,MWC,8,0,0,0,0,0,0,0,0,109.859,92.6156,17.2431,0.879,0.522,0.455,0.721,0.312,0.471,0.173,0.226,0.053,0.286,0.696,0.536,0.646,0.433,0.657,0.331,0.354,0.333,0.343,0.612,80.007,1.461,51.719,65.9121,24,22.024,1
2010,Utah St.,WAC,12,0,0,0,0,0,0,0,0,116.361,95.0722,21.2893,0.902,0.555,0.457,0.762,0.304,0.298,0.163,0.176,0.013,0.338,0.73,0.522,0.703,0.446,0.672,0.422,0.297,0.321,0.328,0.627,79.892,1.965,9.11,59.4224,26,15.1,-0.4
2010,UTEP,CUSA,12,0,0,0,0,0,0,0,0,107.504,89.9248,17.5793,0.886,0.53,0.442,0.672,0.403,0.429,0.186,0.225,0.039,0.292,0.697,0.534,0.688,0.433,0.66,0.347,0.312,0.307,0.34,0.546,81.441,1.843,23.484,67.4737,26,19.818,2.1
2010,Vanderbilt,SEC,4,0,0,0,0,0,0,0,0,113.609,96.0838,17.5253,0.881,0.527,0.47,0.727,0.48,0.347,0.194,0.193,-0.001,0.327,0.65,0.516,0.7,0.454,0.686,0.370,0.3,0.336,0.314,0.505,80.913,1.374,72.84,68.4945,23,29.018,3.2
2010,Vermont,AE,16,0,0,0,0,0,0,0,0,103.697,100.573,3.12414,0.557,0.486,0.445,0.689,0.506,0.35,0.207,0.201,-0.006,0.362,0.667,0.488,0.724,0.432,0.695,0.321,0.276,0.315,0.305,0.511,79.065,2.038,26.761,65.8979,25,8.712,-5.1
2010,Villanova,BE,2,1,0,1,0,0,0,0,0,118.572,95.5965,22.9755,0.923,0.53,0.472,0.751,0.44,0.49,0.191,0.209,0.018,0.38,0.681,0.511,0.655,0.45,0.615,0.376,0.345,0.338,0.385,0.502,79.716,1.602,89.439,71.172,24,33.157,5.5
2010,Wake Forest,ACC,9,1,0,1,0,0,0,0,0,106.69,91.7943,14.8954,0.853,0.474,0.43,0.66,0.41,0.386,0.211,0.196,-0.015,0.385,0.661,0.476,0.768,0.429,0.677,0.313,0.232,0.289,0.323,0.45,82.542,1.84,78.599,68.4678,19,30.998,1
2010,Washington,P10,11,2,1,1,1,0,0,0,0,111.513,93.6021,17.9107,0.884,0.494,0.462,0.727,0.42,0.464,0.175,0.22,0.045,0.374,0.684,0.496,0.742,0.46,0.729,0.325,0.258,0.312,0.271,0.502,79.25,1.502,80.577,71.3389,24,24.044,1.2
2010,West Virginia,BE,2,4,1,1,1,1,1,0,0,117.329,91.5966,25.7322,0.936,0.493,0.477,0.696,0.382,0.406,0.181,0.209,0.028,0.424,0.688,0.488,0.645,0.466,0.685,0.336,0.355,0.333,0.315,0.621,80.157,1.753,69.372,62.3139,27,34.312,8
2010,Winthrop,BSth,16,0,0,0,0,0,0,0,0,90.8904,95.0021,-4.11173,0.335,0.419,0.457,0.639,0.354,0.387,0.181,0.228,0.047,0.34,0.703,0.426,0.744,0.463,0.648,0.265,0.256,0.297,0.352,0.477,80.103,1.541,12.3,63.9135,17,11.305,-8.7
2010,Wisconsin,B10,4,1,0,1,0,0,0,0,0,115.399,89.8348,25.564,0.949,0.516,0.46,0.735,0.323,0.366,0.147,0.201,0.054,0.304,0.742,0.499,0.602,0.446,0.744,0.361,0.398,0.334,0.256,0.541,79.661,1.925,73.327,58.6587,23,31.074,3.9
2010,Wofford,SC,13,0,0,0,0,0,0,0,0,104.267,94.8414,9.42513,0.74,0.492,0.468,0.673,0.446,0.358,0.182,0.216,0.034,0.335,0.707,0.48,0.688,0.47,0.69,0.347,0.312,0.309,0.31,0.574,78.426,1.877,9.27,63.1377,25,14.561,-1.9
2010,Xavier,A10,6,2,0,1,1,0,0,0,0,114.769,94.9437,19.8256,0.897,0.525,0.457,0.713,0.424,0.332,0.183,0.182,-0.001,0.35,0.706,0.51,0.683,0.464,0.689,0.372,0.317,0.294,0.311,0.519,80.978,1.45,54.813,68.8639,24,27.451,2.8
2009,Akron,MAC,13,0,0,0,0,0,0,0,0,102.057,95.0743,6.9826,0.698,0.482,0.452,0.715,0.364,0.45,0.209,0.268,0.059,0.345,0.637,0.474,0.602,0.458,0.67,0.329,0.398,0.293,0.33,0.536,79.718,1.461,1.37,64.5005,22,14.565,-5.4
2009,Alabama St.,SWAC,16,0,0,0,0,0,0,0,0,101.941,103.957,-2.01623,0.416,0.517,0.434,0.633,0.365,0.334,0.206,0.193,-0.013,0.348,0.645,0.528,0.685,0.429,0.723,0.329,0.315,0.298,0.277,0.548,80.312,2.023,0.201,62.7485,20,10.21,-5.1
2009,American,Pat,14,0,0,0,0,0,0,0,0,104.705,100.204,4.50143,0.601,0.537,0.449,0.648,0.328,0.352,0.214,0.207,-0.007,0.319,0.706,0.521,0.624,0.426,0.667,0.377,0.376,0.33,0.333,0.559,78.95,2.575,8.688,59.7892,24,11.588,-2.3
2009,Arizona,P10,12,2,0,1,1,0,0,0,0,117.23,101.217,16.0133,0.853,0.532,0.508,0.734,0.37,0.255,0.194,0.183,-0.011,0.361,0.659,0.507,0.71,0.491,0.593,0.395,0.29,0.355,0.407,0.563,80.6,1.402,80.614,63.6396,19,33.867,0.8
2009,Arizona St.,P10,6,1,0,1,0,0,0,0,0,117.682,94.244,23.4381,0.935,0.563,0.466,0.74,0.38,0.304,0.187,0.197,0.01,0.299,0.697,0.575,0.553,0.463,0.634,0.366,0.447,0.314,0.366,0.656,79.847,1.569,46.257,58.5891,24,32.67,4.8
2009,Binghamton,AE,15,0,0,0,0,0,0,0,0,101.747,102.618,-0.87142,0.469,0.49,0.463,0.686,0.418,0.415,0.195,0.216,0.021,0.319,0.651,0.487,0.669,0.452,0.681,0.331,0.331,0.324,0.319,0.499,77.966,1.92,1.026,66.5996,22,8.089,-4.5
2009,Boston College,ACC,7,0,0,0,0,0,0,0,0,113.378,101.263,12.1159,0.805,0.5,0.472,0.734,0.37,0.347,0.196,0.184,-0.012,0.408,0.629,0.497,0.678,0.464,0.699,0.337,0.322,0.327,0.301,0.565,80.366,1.241,56.026,64.7471,22,26.908,0.5
2009,Butler,Horz,9,0,0,0,0,0,0,0,0,109.777,93.6264,16.1506,0.852,0.517,0.443,0.721,0.433,0.338,0.2,0.208,0.008,0.323,0.704,0.507,0.548,0.42,0.647,0.353,0.452,0.323,0.353,0.587,79.758,0.713,30.264,61.9683,25,18.098,2.4
