,YEAR,GAME_ROUND,Team0,Team1,KADJ T,KADJ O,KADJ D,KADJ EM,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,2PT%,2PT%D,3PT%,3PT%D,AST%,2PTR,3PTR,2PTRD,3PTRD,EFF HGT,EXP,TALENT,FT%,ELITE SOS,WAB,Winner
8,2017,ROUND OF 32,Wisconsin,Villanova,-0.6987999999999985,-9.164000000000001,-0.6792999999999978,-8.4846,-6.199999999999996,-0.8000000000000043,-3.299999999999997,4.599999999999998,-0.3000000000000007,-0.3000000000000007,5.899999999999999,2.1999999999999886,-8.900000000000006,-6.299999999999997,-1.5,6.400000000000002,-1.6000000000000014,7.399999999999999,-7.399999999999999,6.799999999999997,-6.800000000000004,1.3490000000000038,0.21100000000000008,-19.093000000000004,-15.0,0.8900000000000006,-6.0,0
9,2017,ROUND OF 32,Florida,Virginia,9.934400000000004,2.164999999999992,2.442399999999992,-0.27800000000000225,-1.3999999999999986,-0.10000000000000142,14.7,-0.10000000000000142,1.0000000000000018,0.10000000000000142,3.1999999999999993,-5.0,-0.10000000000000142,0.5,-3.0,-0.5,-9.700000000000003,-3.0,3.0,8.200000000000003,-8.200000000000003,0.8829999999999956,0.4119999999999999,-0.7189999999999941,1.7999999999999972,-2.033999999999999,1.2999999999999998,0
10,2017,ROUND OF 32,Baylor,USC,-5.812399999999997,4.781000000000006,-7.8870000000000005,12.6671,0.8000000000000043,-4.5,-3.0,6.5,5.0,-1.1000000000000014,9.2,1.5,2.0,-2.5999999999999943,-1.0,-5.100000000000001,3.8000000000000043,2.1999999999999957,-2.200000000000003,2.0999999999999943,-2.1000000000000014,0.11099999999999,0.8399999999999999,-38.02199999999999,-2.700000000000003,13.945000000000004,6.6000000000000005,0
11,2017,ROUND OF 32,Duke,South Carolina,-0.24110000000000298,15.441999999999993,7.382800000000003,8.058499999999999,8.099999999999994,2.5,-1.0,-15.800000000000004,-2.8000000000000007,-7.300000000000001,-2.299999999999997,2.1999999999999886,8.799999999999997,3.5,4.200000000000003,-0.10000000000000142,-4.0,-4.0,4.0,5.6000000000000085,-5.599999999999998,0.08599999999999852,-0.123,43.824,6.5,10.059000000000001,6.8999999999999995,1
0,2017,ROUND OF 64,Texas Southern,North Carolina,-2.2428999999999917,-18.453000000000003,13.220600000000005,-31.67386,-4.099999999999994,0.3999999999999986,11.799999999999997,0.8000000000000043,0.20000000000000284,0.6000000000000014,-9.700000000000003,-9.300000000000011,-1.0,2.299999999999997,-7.0000000000000036,-1.8000000000000043,-11.600000000000001,-4.099999999999994,4.100000000000001,10.899999999999999,-10.899999999999999,-1.534000000000006,0.08399999999999985,-82.705,2.5999999999999943,-20.374,-12.700000000000001,1
1,2017,ROUND OF 64,Northern Kentucky,Kentucky,-4.933499999999995,-12.49199999999999,13.438200000000009,-25.93035,-0.30000000000000426,2.3999999999999986,-4.400000000000006,-4.700000000000003,3.0,-2.3999999999999986,-2.6999999999999993,0.9000000000000057,-1.5,2.1000000000000014,0.8000000000000043,2.099999999999998,0.3999999999999986,-10.800000000000004,10.799999999999997,-1.0,1.0,-2.689000000000007,0.34199999999999986,-76.179,-2.6000000000000085,-19.939,-13.9,1
2,2017,ROUND OF 64,Kent St.,UCLA,-4.907600000000002,-18.336,2.881299999999996,-21.21735,-11.399999999999999,1.2000000000000028,6.100000000000001,8.400000000000002,2.700000000000001,3.1000000000000014,8.700000000000003,-1.7000000000000028,-10.199999999999996,2.8999999999999986,-9.100000000000001,-1.2000000000000028,-18.200000000000003,2.500000000000007,-2.5,0.29999999999999716,-0.29999999999999716,-2.5160000000000053,0.19100000000000006,-63.272999999999996,-2.799999999999997,-12.778999999999998,-13.9,1
3,2017,ROUND OF 64,Winthrop,Butler,5.621399999999994,-11.534999999999997,4.747699999999995,-16.28276,-0.8999999999999986,-4.300000000000004,2.6999999999999957,-3.700000000000003,2.799999999999999,-1.4000000000000021,-1.1000000000000014,-0.9000000000000057,-3.3999999999999986,-5.299999999999997,1.7000000000000028,-1.5999999999999979,-0.8000000000000043,-6.100000000000001,6.100000000000001,2.1999999999999957,-2.200000000000003,-0.8400000000000034,0.19300000000000006,-42.772,-2.0999999999999943,-22.717999999999996,-7.3,1
4,2017,ROUND OF 64,Middle Tennessee,Minnesota,-5.1403000000000105,2.0660000000000025,3.9989999999999952,-1.9324999999999974,5.699999999999996,2.5,-9.8,9.2,-0.5999999999999996,2.5,0.09999999999999787,5.700000000000003,6.5,2.299999999999997,2.5,2.0,-3.299999999999997,-0.5999999999999943,0.6000000000000014,-1.9000000000000057,1.8999999999999986,-0.9380000000000024,0.8270000000000002,-41.848,-0.6000000000000085,-16.593999999999998,-1.7000000000000002,0
5,2017,ROUND OF 64,Kansas St.,Cincinnati,2.3800000000000026,-2.1770000000000067,2.5857000000000028,-4.762700000000002,0.6999999999999957,4.199999999999996,8.100000000000001,2.6000000000000014,4.0,1.5999999999999979,-6.299999999999997,-2.9000000000000057,-0.29999999999999716,3.6000000000000014,1.8000000000000043,4.199999999999996,1.7999999999999972,0.0,0.0,3.0,-3.0,0.45400000000000773,-0.125,-26.314000000000007,0.7000000000000028,11.276000000000003,-3.8999999999999995,1
6,2017,ROUND OF 64,Wichita St.,Dayton,0.04840000000000089,7.3359999999999985,-3.4025999999999925,10.738599999999998,0.5,-3.8000000000000043,-2.8000000000000043,0.6000000000000014,-1.200000000000001,-1.0,8.099999999999998,2.799999999999997,-0.7999999999999972,-4.900000000000006,2.0,-1.3999999999999986,-2.3999999999999986,2.0,-2.0,0.6000000000000014,-0.6000000000000014,1.211999999999989,-0.7140000000000002,-0.27899999999999636,3.8000000000000114,-2.5420000000000016,2.5999999999999996,0
7,2017,ROUND OF 64,Seton Hall,Arkansas,-2.130600000000001,-6.838999999999999,-5.188300000000012,-1.6499999999999986,-1.2999999999999972,0.7999999999999972,-0.8999999999999986,-3.1999999999999957,3.0,-0.6999999999999993,2.8999999999999986,8.099999999999994,-0.20000000000000284,0.7999999999999972,-2.6999999999999957,0.7999999999999972,-3.8999999999999986,-1.1000000000000085,1.0999999999999979,3.1000000000000014,-3.1000000000000014,0.031999999999996476,-0.4920000000000002,18.357,-11.900000000000006,3.7479999999999976,-1.1999999999999997,1
0,2017,ROUND OF 64,UC Davis,Kansas,-1.7711999999999932,-22.98219999999999,7.744499999999988,-30.72735,-7.199999999999996,0.5,4.300000000000004,2.8000000000000007,2.099999999999998,1.3999999999999986,-4.699999999999996,2.1000000000000085,-6.300000000000004,3.1000000000000014,-5.399999999999999,-3.0,-3.200000000000003,4.099999999999994,-4.100000000000001,-2.8999999999999915,2.8999999999999986,-2.3599999999999994,0.44300000000000006,-69.84,-0.5,-26.95,-18.5,1
1,2017,ROUND OF 64,Jacksonville St.,Louisville,-4.417699999999996,-11.816000000000003,14.3198,-26.135354999999997,1.0,4.199999999999996,-1.0,-5.0,4.599999999999998,-3.0,-4.799999999999997,0.7000000000000028,0.6999999999999957,0.30000000000000426,0.8000000000000043,7.0,7.799999999999997,-4.199999999999996,4.200000000000003,-1.9000000000000057,1.8999999999999986,-1.4779999999999944,0.19699999999999984,-67.421,3.200000000000003,-23.095999999999997,-15.0,1
2,2017,ROUND OF 64,Iona,Oregon,3.76700000000001,-7.530999999999992,12.294799999999995,-19.82584,-2.200000000000003,3.5,-3.1999999999999993,6.799999999999997,-0.5,-2.1000000000000014,-5.100000000000001,-1.9000000000000057,-5.5,1.4000000000000057,1.8000000000000043,4.899999999999999,-2.6000000000000014,-0.8999999999999986,0.8999999999999986,1.7000000000000028,-1.7000000000000028,-1.8029999999999973,0.14900000000000002,-36.907000000000004,6.400000000000006,-11.141,-11.8,1
3,2017,ROUND OF 64,Vermont,Purdue,-4.557599999999994,-6.0800000000000125,6.258799999999994,-12.3389,-0.30000000000000426,1.5,0.6000000000000014,3.900000000000002,-1.2999999999999972,2.6999999999999993,-0.7999999999999972,-2.4000000000000057,3.1000000000000014,0.9000000000000057,-3.8999999999999986,2.200000000000003,-15.700000000000003,6.5,-6.5,2.9000000000000057,-2.900000000000002,-2.4569999999999936,0.3800000000000001,-60.843,-6.400000000000006,-17.279,-4.8999999999999995,1
4,2017,ROUND OF 64,Nevada,Iowa St.,1.4845000000000113,-5.063999999999993,4.706700000000012,-9.7715,-2.0999999999999943,-1.1000000000000014,14.199999999999996,2.400000000000002,1.5999999999999996,-4.1,4.5,5.799999999999997,-1.9000000000000057,1.7999999999999972,-1.7000000000000028,-4.099999999999998,6.400000000000006,-0.7000000000000028,0.7000000000000028,0.19999999999998863,-0.20000000000000284,0.960000000000008,-0.8780000000000001,-22.705,0.7000000000000028,-23.827000000000005,-4.8,1
5,2017,ROUND OF 64,Rhode Island,Creighton,-4.758600000000001,-4.970999999999989,-0.9959999999999951,-3.974599999999999,-7.299999999999997,-5.299999999999997,11.700000000000003,16.799999999999997,-0.5,-0.10000000000000142,9.0,0.4000000000000057,-6.200000000000003,-4.600000000000001,-6.100000000000001,-4.399999999999999,-4.700000000000003,3.9000000000000057,-3.8999999999999986,7.0,-6.9999999999999964,-1.956000000000003,0.07699999999999996,18.887999999999998,-2.5999999999999943,-9.864999999999998,-3.9,0
6,2017,ROUND OF 64,Oklahoma St.,Michigan,7.448100000000004,3.2420000000000044,3.755800000000008,-0.5137,-3.1000000000000014,1.0999999999999943,7.299999999999997,18.1,3.700000000000001,0.6999999999999993,12.7,-2.799999999999997,-6.700000000000003,2.799999999999997,2.1999999999999957,-2.299999999999997,-1.5,9.0,-9.0,-5.599999999999994,5.599999999999998,-1.7639999999999958,-0.4730000000000001,-10.213999999999999,1.2000000000000028,6.788,-0.5,1
7,2017,ROUND OF 64,Michigan St.,Miami FL,3.7486999999999995,0.18300000000000693,2.168199999999999,-1.9848999999999997,2.6999999999999957,-0.9000000000000057,-0.5,6.300000000000001,1.0999999999999979,-2.1999999999999993,-4.400000000000002,0.6000000000000085,2.5,-2.3999999999999986,1.7000000000000028,1.6000000000000014,17.800000000000004,-5.199999999999996,5.199999999999996,1.8999999999999915,-1.8999999999999986,-2.073999999999998,-0.33499999999999996,-4.400000000000006,-5.3999999999999915,-0.5820000000000007,-2.5,0
0,2017,ROUND OF 64,South Dakota St.,Gonzaga,-2.9699000000000098,-9.929000000000002,24.4589,-34.38739,-4.200000000000003,12.399999999999999,2.3999999999999986,1.1000000000000014,2.4000000000000004,-1.3999999999999986,-2.5,-3.3999999999999915,-5.0,12.399999999999999,-2.1000000000000014,7.299999999999997,-1.1999999999999957,-13.400000000000006,13.399999999999999,-14.100000000000001,14.099999999999998,-2.5090000000000003,-0.001000000000000112,-62.32599999999999,3.299999999999997,-6.340999999999999,-17.5,1
1,2017,ROUND OF 64,North Dakota,Arizona,5.5822,-14.730999999999995,8.32419999999999,-23.05397,-0.30000000000000426,3.1999999999999957,-4.399999999999999,10.2,1.6999999999999993,2.3000000000000007,-7.099999999999998,-1.7000000000000028,0.6000000000000014,1.5,-1.3999999999999986,4.199999999999996,0.0,0.7000000000000028,-0.6999999999999993,4.000000000000007,-4.0,-3.8299999999999983,0.69,-71.721,-2.5999999999999943,-17.314999999999998,-13.2,1
2,2017,ROUND OF 64,Florida Gulf Coast,Florida St.,-5.511500000000012,-7.174999999999997,10.551900000000003,-17.726599999999998,0.20000000000000284,1.7000000000000028,-3.700000000000003,-2.5,1.8000000000000007,-2.5,0.6000000000000014,0.8000000000000114,1.5,5.199999999999996,-1.6000000000000014,-3.0,0.20000000000000284,-0.5,0.5,-1.8999999999999986,1.8999999999999986,-2.361000000000004,0.5389999999999999,-41.95700000000001,0.29999999999999716,-19.387,-7.6000000000000005,1
3,2017,ROUND OF 64,Bucknell,West Virginia,-0.21099999999999852,-7.397999999999996,10.684899999999999,-18.08309,3.6000000000000014,-0.7000000000000028,-1.0,-9.5,1.9000000000000021,-8.400000000000002,-10.900000000000002,5.0,4.0,-0.10000000000000142,1.6000000000000014,-0.8999999999999986,-3.4000000000000057,-5.600000000000001,5.600000000000001,4.5,-4.4999999999999964,-0.7419999999999902,-0.54,-43.442,0.10000000000000853,-20.369999999999997,-8.5,1
4,2017,ROUND OF 64,Princeton,Notre Dame,-3.9218999999999937,-9.495000000000005,-0.9011000000000138,-8.593700000000002,-0.5,-0.10000000000000142,-3.3000000000000007,5.099999999999998,1.299999999999999,1.8000000000000007,-3.1999999999999993,6.299999999999997,-0.8999999999999986,-0.8999999999999986,-0.5,0.6999999999999957,-3.8999999999999986,-5.100000000000001,5.100000000000001,-2.799999999999997,2.799999999999997,-0.42200000000001125,-0.06200000000000028,-57.217,-6.300000000000011,-20.610999999999997,-6.300000000000001,1
5,2017,ROUND OF 64,Xavier,Maryland,0.12590000000000146,1.179000000000002,0.6984000000000066,0.4809000000000001,-1.0,4.699999999999996,2.6000000000000014,1.5,-0.5,-0.09999999999999787,4.600000000000001,7.299999999999997,1.1000000000000014,7.200000000000003,-2.700000000000003,-0.20000000000000284,0.7999999999999972,4.399999999999999,-4.399999999999999,-6.700000000000003,6.700000000000003,-0.5589999999999975,0.5369999999999999,-10.979999999999997,-1.2999999999999972,4.896000000000004,-2.1,0
6,2017,ROUND OF 64,VCU,Saint Mary's,8.893300000000004,-8.876000000000005,1.4591999999999956,-10.335199999999999,-6.799999999999997,1.8999999999999986,9.699999999999996,14.299999999999997,0.5999999999999979,5.6,-2.0,-6.099999999999994,-5.0,0.3999999999999986,-6.5,3.4999999999999964,-7.0,11.899999999999999,-11.900000000000002,-3.0999999999999943,3.1000000000000014,-2.5220000000000056,0.3029999999999997,17.489,-4.099999999999994,0.6320000000000014,-2.5999999999999996,1
7,2017,ROUND OF 64,Vanderbilt,Northwestern,0.4521000000000015,1.1140000000000043,0.3871999999999929,0.7266000000000012,2.5999999999999943,1.8999999999999986,4.099999999999998,-4.899999999999999,2.4000000000000004,-2.0,-5.899999999999999,3.6000000000000085,-0.6000000000000014,2.8000000000000043,3.6000000000000014,0.10000000000000142,-4.799999999999997,-12.800000000000004,12.800000000000004,1.2000000000000028,-1.1999999999999957,1.7959999999999923,0.14900000000000002,-0.7450000000000045,2.5,5.170999999999999,-1.9,1
0,2017,ROUND OF 64,Mount St. Mary's,Villanova,2.820999999999998,-23.775499999999994,11.235399999999998,-35.01032,-7.0,1.5,-2.5,11.499999999999996,2.099999999999998,1.5,-6.600000000000001,-6.900000000000006,-10.200000000000003,-0.10000000000000142,-1.2999999999999972,3.099999999999998,-7.600000000000001,7.300000000000004,-7.300000000000004,12.600000000000009,-12.600000000000001,0.1980000000000075,-0.3839999999999999,-71.587,-11.900000000000006,-14.599,-19.0,1
1,2017,ROUND OF 64,Troy,Duke,0.08100000000000307,-11.096000000000004,11.317899999999995,-22.41299,-3.0,2.3999999999999986,1.7000000000000028,1.7000000000000028,1.4000000000000021,0.5,-0.8999999999999986,-0.19999999999998863,-3.0,0.7000000000000028,-2.1000000000000014,4.200000000000003,0.8000000000000043,-2.5999999999999943,2.5999999999999943,-11.200000000000003,11.2,-1.8200000000000074,0.631,-84.74,-3.5,-25.995,-16.7,1
2,2017,ROUND OF 64,New Mexico St.,Baylor,4.425600000000003,-7.236999999999995,10.456999999999994,-17.69317,0.09999999999999432,2.1999999999999957,9.899999999999999,4.899999999999999,-1.0,2.3000000000000007,-4.0,1.4000000000000057,2.0,4.5,-1.8999999999999986,-1.3999999999999986,-4.0,-5.199999999999996,5.200000000000003,1.2000000000000028,-1.1999999999999957,-2.3499999999999943,-0.1299999999999999,-41.267,-0.29999999999999716,-26.655,-8.200000000000001,1
3,2017,ROUND OF 64,East Tennessee St.,Florida,1.2025999999999897,-7.876999999999995,7.028400000000005,-14.9055,4.600000000000001,2.8999999999999986,3.3999999999999986,3.8999999999999986,4.0,0.8999999999999986,-1.8999999999999986,2.1000000000000085,5.5,-0.20000000000000284,1.9000000000000057,4.900000000000002,6.399999999999999,1.0,-1.0,-7.899999999999999,7.899999999999999,-1.2900000000000063,0.5519999999999998,-59.727000000000004,-2.799999999999997,-20.903999999999996,-7.0,1
4,2017,ROUND OF 64,UNC Wilmington,Virginia,11.193099999999994,4.019999999999996,18.299599999999998,-14.280400000000002,2.3000000000000043,7.399999999999999,5.199999999999999,5.399999999999999,-1.6999999999999993,-0.6999999999999993,3.8000000000000007,-4.599999999999994,6.100000000000001,9.200000000000003,-3.299999999999997,2.5000000000000036,-5.300000000000004,-8.599999999999994,8.599999999999994,10.299999999999997,-10.300000000000004,-1.7800000000000011,0.506,-65.889,-1.8999999999999915,-22.419999999999995,-3.5,1
5,2017,ROUND OF 64,USC,SMU,5.329299999999996,-7.564999999999998,5.35390000000001,-12.9184,-2.8000000000000043,4.0,0.7000000000000028,-0.6000000000000014,-1.3000000000000007,-0.3000000000000007,-6.699999999999999,-4.900000000000006,-0.7000000000000028,3.299999999999997,-4.300000000000004,4.299999999999997,-6.200000000000003,0.19999999999999574,-0.19999999999999574,8.799999999999997,-8.799999999999997,2.503,-0.8069999999999999,16.48899999999999,4.400000000000006,0.9949999999999974,-5.1000000000000005,0
6,2017,ROUND OF 64,Marquette,South Carolina,1.7236000000000047,15.396999999999991,14.854699999999994,0.5409000000000006,10.899999999999999,6.899999999999999,-8.799999999999997,-10.800000000000004,-1.8999999999999986,-6.0,-6.4999999999999964,2.6999999999999886,7.700000000000003,4.900000000000006,9.600000000000001,7.299999999999997,6.100000000000001,-7.399999999999999,7.399999999999999,-0.19999999999998863,0.20000000000000284,-0.4660000000000082,0.13400000000000012,25.673000000000002,8.600000000000009,3.1069999999999993,-1.1,1
7,2017,ROUND OF 64,Virginia Tech,Wisconsin,4.989799999999995,3.7690000000000055,11.122699999999995,-7.3530999999999995,5.299999999999997,3.6000000000000014,8.5,0.5,0.3999999999999986,-3.299999999999997,-12.100000000000001,-4.5,4.0,6.5,4.799999999999997,-1.7000000000000028,4.299999999999997,-3.1999999999999957,3.1999999999999957,-2.0,2.0,-1.8649999999999949,-0.133,10.331999999999994,9.0,0.7050000000000018,-1.7999999999999998,1
0,2016,CHAMPIONSHIP,Villanova,North Carolina,-4.516900000000007,-2.839999999999989,-1.548899999999989,-1.2908000000000008,2.1999999999999957,-1.1000000000000014,2.0999999999999943,1.6999999999999993,0.9999999999999982,1.7999999999999972,-11.199999999999996,1.2000000000000028,2.5,0.19999999999999574,3.0,-2.5,2.200000000000003,-17.099999999999994,17.099999999999998,-1.9000000000000057,1.8999999999999986,-1.5949999999999989,-0.14500000000000002,-9.382999999999996,3.9000000000000057,-1.254999999999999,0.40000000000000036,0
0,2016,FINAL 4,North Carolina,Syracuse,6.1714000000000055,9.781999999999996,-2.4061000000000092,12.187800000000001,1.7000000000000028,-0.10000000000000142,-3.299999999999997,0.3000000000000007,-2.9000000000000004,-2.0,6.799999999999997,5.3999999999999915,6.299999999999997,-5.0,-4.700000000000003,5.600000000000001,-0.20000000000000284,16.5,-16.500000000000004,4.700000000000003,-4.699999999999996,1.4320000000000022,0.14100000000000001,2.075000000000003,5.5,1.7530000000000001,8.8,0
1,2016,FINAL 4,Oklahoma,Villanova,3.310299999999998,-1.01400000000001,0.8836999999999904,-1.8980999999999995,0.20000000000000284,0.10000000000000142,-0.6999999999999957,-4.099999999999998,1.6000000000000014,-2.799999999999997,1.8999999999999986,-1.0999999999999943,-8.299999999999997,0.10000000000000142,8.200000000000003,0.5,-8.100000000000001,3.0999999999999943,-3.0999999999999943,2.5,-2.5,0.3569999999999993,0.44899999999999984,-23.841000000000008,-4.900000000000006,5.055000000000003,-0.9000000000000004,0
14,2016,ELITE 8,Virginia,Syracuse,-4.208600000000004,8.867000000000004,-4.378200000000007,13.245099999999999,4.0,1.2000000000000028,-3.1000000000000014,4.300000000000004,-3.0,-0.9000000000000021,-2.3999999999999986,9.399999999999991,4.299999999999997,-2.200000000000003,4.399999999999999,4.5,-3.0,15.100000000000009,-15.100000000000001,3.0,-3.0,0.06199999999999761,0.272,-14.560999999999993,7.1000000000000085,5.917999999999999,9.0,1
14,2016,ELITE 8,Notre Dame,North Carolina,-6.1417,-1.448999999999998,10.608100000000007,-12.056600000000001,1.3999999999999986,1.8000000000000043,1.0,-2.8000000000000007,-0.5999999999999996,-3.8000000000000007,-7.0,-1.3999999999999915,-1.3999999999999986,1.7999999999999972,5.5,1.6000000000000014,-8.899999999999999,-7.799999999999997,7.800000000000001,1.3999999999999915,-1.3999999999999986,-1.0090000000000003,-0.133,-14.064999999999998,-0.29999999999999716,-0.3520000000000003,-6.2,1
14,2016,ELITE 8,Oregon,Oklahoma,-1.8148999999999944,2.344999999999999,4.409800000000004,-2.0642999999999994,-2.200000000000003,2.6000000000000014,6.600000000000001,4.9999999999999964,-1.6999999999999993,3.0,4.100000000000001,-1.5,4.100000000000001,2.200000000000003,-7.5,2.3999999999999986,-2.700000000000003,6.799999999999997,-6.800000000000004,1.2000000000000028,-1.2000000000000028,0.001999999999995339,-0.6629999999999998,-5.942999999999998,-1.2999999999999972,-8.196000000000002,-1.2999999999999998,1
14,2016,ELITE 8,Villanova,Kansas,-2.2532000000000068,-2.0799999999999983,0.9770000000000039,-3.056899999999999,-1.6000000000000014,1.0,-4.700000000000003,-5.800000000000004,-1.4000000000000021,1.2999999999999972,-3.6000000000000014,0.09999999999999432,4.199999999999996,0.6000000000000014,-7.800000000000004,0.5,5.800000000000004,-10.399999999999991,10.399999999999999,-5.299999999999997,5.299999999999997,-0.7049999999999983,-0.15399999999999991,0.7790000000000106,7.1000000000000085,-4.907,-2.6999999999999993,0
12,2016,SWEET 16,Iowa St.,Virginia,10.337500000000006,0.8089999999999975,8.828800000000001,-8.0198,2.3999999999999986,0.7999999999999972,-6.899999999999999,-9.500000000000004,0.6999999999999993,-2.599999999999998,-3.3000000000000007,-4.799999999999997,4.800000000000004,2.5,-2.5,-1.2999999999999972,-2.700000000000003,-6.900000000000006,6.899999999999999,1.5999999999999943,-1.5999999999999943,-0.39700000000000557,0.44199999999999995,-11.25800000000001,-4.800000000000011,-1.2459999999999951,-5.1,1
13,2016,SWEET 16,Syracuse,Gonzaga,-2.295500000000004,-5.082999999999998,-1.6573999999999955,-3.4255000000000013,-4.899999999999999,2.3999999999999986,-0.3999999999999986,1.0999999999999979,1.8000000000000007,5.700000000000001,1.1000000000000014,-9.399999999999991,-7.0,3.8000000000000043,-1.5,0.09999999999999787,9.100000000000001,-7.299999999999997,7.300000000000004,-7.200000000000003,7.199999999999996,-2.0249999999999915,-0.07499999999999996,30.863,-7.700000000000003,10.044999999999998,-2.4,0
12,2016,SWEET 16,Indiana,North Carolina,-3.3422000000000054,-0.2839999999999918,4.957999999999998,-5.2422,6.5,2.1000000000000014,1.0999999999999943,-0.3999999999999986,4.4,0.29999999999999716,-2.0999999999999943,1.2000000000000028,2.200000000000003,5.0,10.100000000000001,-1.7000000000000028,-3.799999999999997,-14.199999999999996,14.2,4.199999999999989,-4.200000000000003,-1.3950000000000102,-0.10499999999999998,-22.897000000000006,-1.5,-8.837,-5.3,1
13,2016,SWEET 16,Wisconsin,Notre Dame,-1.669700000000006,-7.920999999999992,-8.3052,0.3838000000000026,-4.5,-0.7000000000000028,6.5,7.399999999999999,2.1999999999999993,4.0,0.8000000000000043,3.0999999999999943,-5.899999999999999,-0.3999999999999986,-1.1000000000000014,0.3999999999999986,-0.20000000000000284,0.7000000000000028,-0.7000000000000028,4.900000000000006,-4.900000000000002,-0.15100000000001046,-0.373,-18.507000000000005,-2.799999999999997,-2.104999999999997,-1.9,1
12,2016,SWEET 16,Duke,Oregon,-0.5524000000000058,2.156000000000006,2.887299999999996,-0.7315000000000005,1.4000000000000057,0.3999999999999986,0.0,-6.899999999999999,-2.0,-2.900000000000002,-0.6000000000000014,-3.200000000000003,-1.5,2.6999999999999957,3.6000000000000014,-2.5,-0.6999999999999957,-6.199999999999996,6.200000000000003,4.799999999999997,-4.799999999999997,1.7950000000000017,-0.43200000000000016,42.381,0.7000000000000028,4.693000000000001,-2.5,1
13,2016,SWEET 16,Oklahoma,Texas A&M,3.3192999999999984,3.1259999999999906,0.08289999999999509,3.0432999999999986,3.1000000000000014,-0.7000000000000028,-3.8999999999999986,-5.099999999999998,0.8000000000000007,-3.299999999999997,-4.5,0.20000000000000284,-2.6000000000000014,-1.6000000000000014,7.600000000000001,1.1000000000000014,-10.799999999999997,-3.700000000000003,3.700000000000003,4.5,-4.5,-0.30399999999998784,0.34299999999999997,-11.829999999999998,5.5,8.003000000000004,2.8,0
12,2016,SWEET 16,Maryland,Kansas,-1.520300000000006,-4.085000000000008,5.005600000000001,-9.090399999999999,-0.29999999999999716,1.4000000000000057,-3.299999999999997,-10.300000000000004,1.3000000000000007,-2.6000000000000014,-2.0000000000000036,-0.7000000000000028,3.0,2.4000000000000057,-4.600000000000001,-0.7000000000000028,-2.0,-4.3999999999999915,4.399999999999999,-3.3999999999999915,3.3999999999999986,1.5349999999999966,-0.08899999999999997,6.469000000000008,5.300000000000011,-7.373000000000001,-7.6,1
13,2016,SWEET 16,Villanova,Miami FL,0.6607999999999947,-0.5489999999999924,-4.447499999999991,3.8991000000000007,0.3999999999999986,-1.7000000000000028,-5.700000000000003,2.599999999999998,0.3999999999999986,2.8999999999999986,-1.8999999999999986,0.5,3.0,-3.0,-2.200000000000003,-0.10000000000000142,11.700000000000003,-9.700000000000003,9.699999999999996,-7.700000000000003,7.699999999999999,-1.4009999999999962,-0.5089999999999999,14.920000000000002,2.6000000000000085,-1.575999999999997,2.0,0
8,2016,ROUND OF 32,Butler,Virginia,7.033900000000003,-2.906000000000006,10.339200000000005,-13.245499999999998,-1.8999999999999986,0.6999999999999957,7.399999999999999,2.5,-0.8000000000000007,-1.0999999999999979,2.1999999999999957,-1.8999999999999915,-1.8999999999999986,2.0,-1.7999999999999972,-1.0,-4.400000000000006,-2.4000000000000057,2.3999999999999986,0.3999999999999986,-0.3999999999999986,-1.1620000000000061,0.14300000000000002,-13.225000000000009,-2.3000000000000114,-6.459999999999997,-6.6,1
9,2016,ROUND OF 32,Iowa St.,Little Rock,7.768900000000002,12.082000000000008,4.333200000000005,7.748899999999999,4.399999999999999,4.399999999999999,-5.899999999999999,-14.099999999999998,0.09999999999999964,-4.299999999999997,0.40000000000000213,-0.6000000000000085,7.300000000000004,3.8999999999999986,-0.7000000000000028,3.5,1.5,-0.29999999999999716,0.29999999999999716,4.299999999999997,-4.299999999999997,0.013999999999995794,0.07699999999999996,62.568999999999996,-2.6000000000000085,21.734,1.5,0
10,2016,ROUND OF 32,Utah,Gonzaga,-1.9881000000000029,-0.7669999999999959,0.39570000000000505,-1.162700000000001,-0.09999999999999432,2.299999999999997,2.5,-4.900000000000002,1.3000000000000007,0.29999999999999893,-2.8999999999999986,-2.0999999999999943,1.1999999999999957,-1.1000000000000014,-1.6000000000000014,6.4999999999999964,7.299999999999997,-1.6999999999999957,1.7000000000000028,1.1999999999999886,-1.2000000000000028,-0.6340000000000003,0.2230000000000001,-23.174,-4.299999999999997,10.515,3.4999999999999996,1
11,2016,ROUND OF 32,Middle Tennessee,Syracuse,2.6522999999999968,-8.212999999999994,3.7029999999999887,-11.91602,1.3999999999999986,1.0,0.20000000000000284,13.399999999999999,-1.1000000000000014,-1.2000000000000028,-4.800000000000001,9.799999999999997,0.6000000000000014,-1.5,2.799999999999997,3.700000000000003,-8.400000000000006,7.5,-7.5,6.5,-6.5,-1.1180000000000092,0.038999999999999924,-80.109,-7.599999999999994,-17.936,-2.9000000000000004,1
